Id;sex;slh;hrd;age;cw;sire;dam
4210;2;2;4;403;251;68; 39
4211;2;3;2;403;288;53;346
4212;2;1;2;407;279;56; 14
4213;2;3;4;400;263; 4;361
4214;2;1;4;405;261;73;465
4215;2;1;5;399;224;68;545
4216;2;3;3;400;214; 5;529
4217;2;1;3;399;227;60;317
4218;2;1;1;402;187;67; 37
4219;2;2;1;404;225;62;339
4220;2;3;3;403;220;60;367
4221;2;3;3;396;207;75;321
4222;2;2;4;392;249; 5;485
4223;2;2;3;410;222; 2;493
4224;2;3;1;394;184; 4;494
4225;2;1;1;393;209; 7;306
4226;2;1;1;404;188;70;412
4227;2;3;4;394;255;65;432
4228;2;3;3;402;203; 7;436
4229;2;1;1;400;198; 5;356
4230;2;3;5;386;215;74; 40
4231;2;1;5;400;213; 3; 18
4232;2;2;5;394;241;58;393
4233;2;2;3;395;225;57;398
4234;2;1;5;399;213;68;397
4235;2;1;3;404;214;65;356
4236;2;3;3;405;226;60;444
4237;2;2;3;401;224;56;343
4238;2;1;1;395;191;74;403
4239;2;1;4;398;276;64;487
4240;2;2;5;397;234;62;331
4241;2;2;5;391;224;10;424
4242;2;2;4;403;291;62;348
4243;2;1;5;399;221;59;471
4244;2;2;4;399;287; 7;425
4245;2;1;5;401;215;65;451
4246;2;1;2;400;289;69; 19
4247;2;3;5;405;229;69;548
4248;2;3;2;393;284;51;499
4249;2;3;5;396;212;52;309
4250;2;3;2;389;280;62;414
4251;2;2;4;402;291;66;329
4252;2;3;3;400;205; 9;437
4253;2;3;2;394;281;66;336
4254;2;2;5;395;242;58;367
4255;2;2;2;393;316; 7;477
4256;2;1;4;399;251;74; 11
4257;2;3;2;397;298; 8;518
4258;2;2;4;405;284;70;318
4259;2;1;5;404;226; 6;474
4260;2;1;4;393;258;58;461
4261;2;1;3;402;220; 6;382
4262;2;2;3;409;228;59;403
4263;2;3;1;404;194;67;458
4264;2;2;5;404;243;74;486
4265;2;1;1;403;192;73;320
4266;2;1;5;405;231;63;502
4267;2;3;2;399;279; 5;441
4268;2;2;2;402;307;62;520
4269;2;3;2;399;289;10;370
4270;2;2;3;398;222;51;494
4271;2;3;5;398;193;64; 37
4272;2;2;4;396;272; 6;365
4273;2;1;3;398;189; 9; 32
4274;2;2;5;403;239;69;538
4275;2;2;5;403;235;65;335
4276;2;1;1;406;203;63;411
4277;2;3;5;401;232;56;519
4278;2;1;2;398;263;51;459
4279;2;1;4;403;250;72;490
4280;2;2;2;401;313; 5; 30
4281;2;2;3;400;228;68;338
4282;2;2;4;399;270; 5;458
4283;2;2;1;393;229;64;314
4284;2;3;3;402;209;75;495
4285;2;1;1;395;200;72;391
4286;2;3;2;398;299;61; 36
4287;2;2;3;399;228; 8;341
4288;2;3;5;396;229;71;346
4289;2;1;5;400;222;71;315
4290;2;1;3;391;178;51;458
4291;2;3;3;404;202;57;544
4292;2;2;4;405;269;69;531
4293;2;2;5;396;239; 6; 43
4294;2;2;3;409;232;65;361
4295;2;2;4;397;273;56;493
4296;2;1;5;394;208;67; 20
4297;2;2;5;394;235;56;478
4298;2;3;3;401;205;58;368
4299;2;3;3;395;212;53; 38
4300;2;3;1;400;191;57;402
4301;2;2;1;405;232; 2;528
4302;2;1;1;401;179;51;481
4303;2;3;2;401;288;60;416
4304;2;2;3;405;215; 9;307
4305;2;2;5;401;245;62;400
4306;2;2;4;404;285;55;390
4307;2;3;2;401;287;74;429
4308;2;2;4;406;278;65;484
4309;2;2;4;403;280;51; 20
4310;2;1;5;393;184;51;311
4311;2;1;2;394;277;73;517
4312;2;3;3;399;211; 7;544
4313;2;2;5;400;243; 5;319
4314;2;1;2;404;311;61;475
4315;2;1;3;401;203;65;367
4316;2;3;5;400;225; 2;393
4317;2;2;1;399;224;66;415
4318;2;1;4;395;266; 4;315
4319;2;2;1;399;213;74;336
4320;2;1;5;407;212;70;397
4321;2;2;1;409;228;60;466
4322;2;1;4;395;249; 9;546
4323;2;3;3;395;202;54;437
4324;2;1;1;397;196;74;321
4325;2;1;3;406;202;75; 49
4326;2;1;3;411;196;66;541
4327;2;2;5;393;224; 9;372
4328;2;2;2;393;309; 6; 46
4329;2;3;5;396;232;64;348
4330;2;3;4;397;247; 3;397
4331;2;2;2;394;284;55;513
4332;2;1;3;402;203;62;325
4333;2;1;3;406;216; 3;457
4334;2;3;3;402;217; 6;335
4335;2;1;2;404;278;51;370
4336;2;3;4;398;258; 6;374
4337;2;1;3;402;197;64; 29
4338;2;2;5;404;249; 8;460
4339;2;3;4;403;246;67;506
4340;2;1;3;385;207;67;498
4341;2;1;3;402;204;67;318
4342;2;1;5;399;210;74;446
4343;2;2;1;407;231; 2;474
4344;2;2;3;402;224;71;491
4345;2;3;1;395;191;65;372
4346;2;2;5;405;231;70;406
4347;2;2;2;400;298;10;515
4348;2;1;2;396;283; 5; 30
4349;2;1;4;403;262;65;306
4350;2;3;3;395;215; 1;502
4351;2;1;4;408;271;62;378
4352;2;3;3;406;213;55; 36
4353;2;1;5;404;226; 5;356
4354;2;2;3;398;226;62; 43
4355;2;3;2;393;291; 3;545
4356;2;3;1;400;213;61;315
4357;2;1;4;396;268;59;508
4358;2;2;2;392;279;72;467
4359;2;1;5;404;214;75;328
4360;2;2;2;400;312;54; 16
4361;2;1;5;407;222;52;323
4362;2;1;5;400;213;55;448
4363;2;3;5;409;236; 1;369
4364;2;2;1;397;223;60; 33
4365;2;2;5;399;234;68; 50
4366;2;1;2;397;269;70;336
4367;2;1;4;398;258;75;413
4368;2;1;2;406;292;66;497
4369;2;2;2;394;307;55; 50
4370;2;2;4;402;288;64;469
4371;2;1;5;404;193; 9;419
4372;2;1;4;398;249;52;325
4373;2;1;5;411;198;52;450
4374;2;3;1;410;193;75; 46
4375;2;3;4;414;282;61; 32
4376;2;2;5;388;220;67; 23
4377;2;1;5;399;231;64;493
4378;2;1;4;401;270;61;470
4379;2;3;4;404;258;69; 24
4380;2;3;3;398;218;66; 30
4381;2;2;2;401;291; 9;469
4382;2;3;1;401;212;64;434
4383;2;1;4;405;257; 4;329
4384;2;3;5;405;210;59;437
4385;2;3;2;399;268;57;443
4386;2;3;3;407;206; 8;520
4387;2;3;4;404;258;60;508
4388;2;3;5;400;231;62;457
4389;2;1;5;409;230;75;362
4390;2;3;3;400;209;10; 34
4391;2;2;3;401;219;72;354
4392;2;2;1;400;217;54; 24
4393;2;2;1;395;242; 3;420
4394;2;1;5;400;201;51; 13
4395;2;3;1;409;206;73;302
4396;2;3;1;394;199;73;527
4397;2;2;1;396;254;61;459
4398;2;2;4;400;261; 4;371
4399;2;2;2;398;300;54;427
4400;2;2;4;406;296; 1;504
4401;2;1;5;396;224; 8;363
4402;2;2;2;401;316;56; 19
4403;2;3;1;406;193;57;385
4404;2;3;1;401;207;65; 16
4405;2;3;3;391;216;66;377
4406;2;2;5;393;241;67;473
4407;2;1;3;399;207;57;474
4408;2;2;4;405;291;72; 24
4409;2;3;5;397;216;70;365
4410;2;3;3;403;205;66;309
4411;2;2;5;402;241; 1;427
4412;2;1;4;402;257; 4;520
4413;2;1;1;395;192;71;403
4414;2;2;5;393;241;70;384
4415;2;1;4;399;257;52;339
4416;2;2;3;399;227;63;441
4417;2;1;3;395;220;71;496
4418;2;3;3;389;208; 6;516
4419;2;3;4;402;256;57;380
4420;2;3;4;405;275;54;360
4421;2;3;4;400;240;67;446
4422;2;1;2;408;281;67;521
4423;2;2;3;402;237;64;450
4424;2;3;2;394;280;60;348
4425;2;1;1;392;194; 8;491
4426;2;2;2;397;315;69;361
4427;2;1;1;395;189;55;373
4428;2;2;3;413;237; 8;371
4429;2;2;2;396;313;68;488
4430;2;3;2;401;290;66;549
4431;2;3;5;399;200;67;502
4432;2;1;1;397;199;54;466
4433;2;3;1;399;180;52;480
4434;2;1;4;385;246;72; 38
4435;2;3;5;411;214;65;431
4436;2;1;4;400;255; 8;475
4437;2;3;3;397;220;66;539
4438;2;1;3;395;197; 3;379
4439;2;2;3;403;234; 4;352
4440;2;3;2;401;284;72;439
4441;2;3;1;407;206;53;466
4442;2;3;2;392;294;54;382
4443;2;3;4;398;256;67;543
4444;2;3;3;411;211; 5; 21
4445;2;3;4;405;241;67;453
4446;2;2;4;398;269;70;405
4447;2;1;4;406;276;60;493
4448;2;2;3;401;246;65;500
4449;2;2;3;396;214;58;511
4450;2;2;1;399;233;52;458
4451;2;1;3;398;209;61;322
4452;2;2;3;400;223;73;402
4453;2;3;2;393;280;56;468
4454;2;2;4;402;266; 6;381
4455;2;3;5;406;229; 3;362
4456;2;3;4;398;255;72;540
4457;2;2;4;392;282;64;352
4458;2;2;3;401;220;70;373
4459;2;2;3;406;229;59;473
4460;2;1;4;397;261; 7;425
4461;2;1;5;395;219;73;447
4462;2;2;5;399;236; 7;434
4463;2;2;1;401;216;74;486
4464;2;3;5;403;223;74;360
4465;2;3;1;394;204;61;427
4466;2;2;2;402;298;60;438
4467;2;1;3;405;217;72;527
4468;2;1;2;388;284; 9;499
4469;2;1;5;391;216;10;483
4470;2;2;4;401;278; 7;520
4471;2;2;2;411;312; 6;497
4472;2;3;3;394;217;74;524
4473;2;3;1;412;201;56;390
4474;2;1;3;395;202;10; 18
4475;2;3;4;402;233;51;531
4476;2;3;5;395;211; 2;527
4477;2;1;5;404;219;66;514
4478;2;3;4;400;258;55;535
4479;2;1;2;403;289;74;341
4480;2;1;4;393;274; 8;550
4481;2;2;2;413;324;61;368
4482;2;2;1;400;214; 5;334
4483;2;1;5;392;194;70;355
4484;2;2;1;399;215;52;471
4485;2;3;4;393;261;66;539
4486;2;2;3;391;216;54;345
4487;2;2;1;396;227;57;311
4488;2;2;1;408;221;56;361
4489;2;2;3;409;261;61;415
4490;2;3;3;398;210;52;457
4491;2;2;5;409;221;65;520
4492;2;2;5;400;244; 4;510
4493;2;3;4;403;249;72;411
4494;2;1;3;399;199;53;353
4495;2;3;1;390;185;68;543
4496;2;1;5;392;222;69; 34
4497;2;1;5;400;221;69;380
4498;2;3;2;399;286;74;487
4499;2;3;2;405;278;72; 37
4500;2;3;1;409;199;62; 37
4501;2;1;5;402;216; 6;432
4502;2;1;5;409;221;59;423
4503;2;1;2;398;282;52;454
4504;2;3;5;404;224;64;315
4505;2;3;3;404;202; 2;422
4506;2;1;1;399;199;72;463
4507;2;2;3;410;223;71;422
4508;2;1;3;404;215;71;472
4509;2;3;3;394;208;75;345
4510;2;1;4;403;264;64;387
4511;2;3;5;392;207;70;341
4512;2;2;1;407;227;55;407
4513;2;3;3;409;211;66; 47
4514;2;3;5;395;222; 6;531
4515;2;2;5;400;233;66;481
4516;2;1;3;396;203; 3;309
4517;2;1;3;396;191;51; 19
4518;2;3;5;398;220;54;389
4519;2;1;4;403;249; 5; 16
4520;2;2;5;394;248; 4;318
4521;2;3;1;402;205;62;422
4522;2;1;3;395;208; 3;407
4523;2;2;1;396;202;70;430
4524;2;2;2;404;303;51;376
4525;2;3;2;390;282; 1;322
4526;2;1;1;393;185;64;389
4527;2;3;1;410;208; 9; 45
4528;2;1;5;405;204;67;409
4529;2;3;3;408;219;61; 17
4530;2;3;4;412;268;53;438
4531;2;2;1;411;230;75;399
4532;2;1;4;390;258;65;407
4533;2;2;5;406;248;73; 50
4534;2;3;1;398;185;53;411
4535;2;1;5;397;218;62; 42
4536;2;2;1;402;215; 7;397
4537;2;3;1;405;206;56;361
4538;2;1;2;394;290; 6;438
4539;2;3;3;396;198;73;404
4540;2;3;1;397;211;67;439
4541;2;2;5;396;229;71; 37
4542;2;1;3;399;202;55;489
4543;2;2;1;401;222;65;440
4544;2;1;2;393;275;73;549
4545;2;2;3;393;225;73;345
4546;2;2;4;410;296;68; 44
4547;2;2;3;391;220;70; 16
4548;2;2;5;397;232;51; 11
4549;2;3;4;405;276;62;423
4550;2;3;3;404;209;65;548
4551;2;3;3;402;215;58;512
4552;2;2;2;398;309;64;478
4553;2;1;5;408;206;51; 11
4554;2;1;4;397;266; 1;356
4555;2;3;2;397;297;75;537
4556;2;2;5;403;230;60;304
4557;2;2;5;410;241;75;517
4558;2;1;2;410;302;61;327
4559;2;2;5;413;250;63; 31
4560;2;3;1;399;214;55;543
4561;2;3;4;396;251; 7;452
4562;2;1;1;394;221;69;414
4563;2;3;4;406;265; 3;358
4564;2;1;2;396;276; 7; 33
4565;2;3;3;405;228;64;345
4566;2;1;2;400;298;61;352
4567;2;1;3;400;206; 3;472
4568;2;3;5;397;196;68;426
4569;2;2;1;402;223;75;484
4570;2;3;2;412;297;63;311
4571;2;3;3;392;216;56;328
4572;2;2;3;398;232; 8;394
4573;2;3;3;403;202;66;547
4574;2;2;2;394;298;58;459
4575;2;2;3;404;235;55;482
4576;2;3;2;393;283; 6; 45
4577;2;3;4;402;266; 7;535
4578;2;2;3;406;214;70;513
4579;2;2;1;406;205;51;386
4580;2;2;1;401;215;70;317
4581;2;2;4;402;268;51;301
4582;2;3;1;401;205;71; 39
4583;2;2;5;401;238;56;525
4584;2;1;5;401;217; 1; 41
4585;2;3;3;402;194; 4;522
4586;2;1;5;397;224; 1;333
4587;2;3;4;390;246;73;403
4588;2;1;1;390;192; 4; 13
4589;2;2;2;413;329;52; 39
4590;2;2;3;409;216;65;378
4591;2;1;1;412;203; 7;350
4592;2;2;5;405;254; 7; 44
4593;2;1;2;396;276;51;317
4594;2;3;1;401;189;51;454
4595;2;2;1;392;199;51;543
4596;2;1;2;395;273;71;463
4597;2;2;1;404;229; 1;544
4598;2;2;3;409;250;73;498
4599;2;2;2;407;307;57; 31
4600;2;2;5;399;247;63; 40
4601;2;2;1;393;193; 8;373
4602;2;2;2;411;314;64;343
4603;2;1;3;399;208;59;429
4604;2;2;2;397;307;72;379
4605;2;1;5;396;203;64;372
4606;2;1;1;403;191; 7;378
4607;2;1;1;402;198;57;443
4608;2;3;1;403;213;63;420
4609;2;3;5;387;201; 6;477
4610;2;1;3;402;215;62;358
4611;2;2;5;404;251; 2;319
4612;2;1;1;396;199;71;410
4613;2;1;1;403;183;53;480
4614;2;1;1;403;214;51;535
4615;2;2;4;394;273;68;435
4616;2;1;1;400;191; 6; 11
4617;2;2;5;403;241;75;492
4618;2;2;5;397;237;68;434
4619;2;2;4;406;288;63;481
4620;2;3;5;409;227;67;488
4621;2;1;2;405;285; 4;491
4622;2;1;5;403;203; 6; 37
4623;2;1;4;410;269; 6;322
4624;2;2;4;400;285;69; 14
4625;2;3;1;403;195;69;366
4626;2;2;3;400;215;73;483
4627;2;3;3;397;214;59; 26
4628;2;3;2;413;306;72;343
4629;2;1;1;398;184; 4;518
4630;2;3;2;395;282;74;406
4631;2;1;5;396;223; 9;437
4632;2;2;4;399;295; 7;501
4633;2;2;5;399;240;51;377
4634;2;2;3;394;232;67;496
4635;2;2;3;396;216; 5; 42
4636;2;2;5;398;229;51;501
4637;2;3;5;409;221; 8; 36
4638;2;1;5;391;219; 2;396
4639;2;3;2;413;301;65; 27
4640;2;2;5;400;237; 8;429
4641;2;2;2;402;302;54;304
4642;2;1;4;396;247;60;400
4643;2;1;4;404;259;68;435
4644;2;2;3;400;231;72;435
4645;2;2;4;394;280;59;523
4646;2;3;2;396;285; 5;305
4647;2;2;1;398;211;60;380
4648;2;1;1;390;192;71;318
4649;2;2;5;396;234;73;403
4650;2;3;5;409;226; 4;330
4651;2;1;3;396;207; 5;451
4652;2;3;1;398;199;57;386
4653;2;3;5;395;226; 5;445
4654;2;2;5;399;219;74;546
4655;2;1;1;399;202;60; 32
4656;2;2;4;396;285;65;343
4657;2;2;1;391;225;64; 40
4658;2;2;3;395;233; 4;509
4659;2;3;1;407;203;69;456
4660;2;2;5;404;232;75;450
4661;2;1;3;413;215;63; 15
4662;2;3;3;392;205;73;526
4663;2;1;3;395;203; 9;430
4664;2;2;2;403;317;58;539
4665;2;1;2;402;280;55; 42
4666;2;1;5;400;233;65; 44
4667;2;3;5;392;204; 7;411
4668;2;3;2;406;275;51;478
4669;2;2;4;389;260; 1;476
4670;2;3;3;405;218;54;449
4671;2;1;3;404;212;69;510
4672;2;3;5;397;213;52;329
4673;2;3;1;401;203;70;310
4674;2;2;3;393;219;69;550
4675;2;1;4;405;270;64;483
4676;2;2;4;408;293; 9; 44
4677;2;3;5;399;216; 5;309
4678;2;1;2;401;284;61;483
4679;2;1;3;399;216; 6;425
4680;2;3;5;399;222; 5;367
4681;2;1;2;409;278;59;530
4682;2;2;1;405;212;54;392
4683;2;2;4;409;280; 7;369
4684;2;2;3;388;230; 6;543
4685;2;3;2;401;293; 5;478
4686;2;2;4;404;283;72;492
4687;2;1;2;396;273;51; 30
4688;2;2;3;401;219; 6; 12
4689;2;2;5;402;239;72;517
4690;2;3;5;400;236;61;318
4691;2;3;3;397;215;61;413
4692;2;2;3;387;232;64;315
4693;2;3;4;397;254; 9;419
4694;2;2;1;397;213;10;427
4695;2;1;1;406;184; 3;544
4696;2;2;1;400;217;61;406
4697;2;3;3;398;195; 2;474
4698;2;2;5;400;249;59;439
4699;2;2;5;389;234;71;347
4700;2;1;1;402;204;74;452
4701;2;2;4;400;282;62; 15
4702;2;3;2;399;291;53;410
4703;2;1;5;410;211;68;347
4704;2;1;3;401;203;57;550
4705;2;3;1;409;212; 6;406
4706;2;2;4;393;268;70;412
4707;2;3;2;401;298;66;518
4708;2;3;1;400;204; 3;516
4709;2;1;4;394;263; 7;550
4710;2;2;1;396;211;54; 21
4711;2;3;4;396;278; 1;473
4712;2;2;4;390;265; 7;458
4713;2;1;4;399;241;54;393
4714;2;1;2;393;266;66;334
4715;2;3;2;414;301; 5;444
4716;2;1;5;395;222;55;422
4717;2;1;1;401;195; 5;466
4718;2;2;3;399;222;72;461
4719;2;3;3;397;184;52;427
4720;2;3;2;410;305;62;364
4721;2;3;1;413;209; 4; 44
4722;2;3;4;393;261; 8;443
4723;2;3;1;399;194;56;389
4724;2;3;3;397;217; 6;427
4725;2;2;1;400;208;73;453
4726;2;3;1;404;214; 1;460
4727;2;3;3;401;217;10;530
4728;2;1;3;395;193;56;497
4729;2;3;5;400;215;55;308
4730;2;2;3;400;241;54;516
4731;2;2;3;397;224; 7;301
4732;2;3;4;405;254;67;328
4733;2;1;2;407;284; 7;324
4734;2;3;5;410;226;61; 23
4735;2;3;4;410;256;52;545
4736;2;3;1;404;208;70;501
4737;2;1;2;409;289;61;437
4738;2;3;5;396;215; 2;380
4739;2;3;4;384;246;65;316
4740;2;1;2;402;283;75;429
4741;2;3;2;403;296;64;343
4742;2;3;5;400;229;62;428
4743;2;3;4;398;233;74;419
4744;2;3;4;402;242;70;322
4745;2;3;3;401;216; 8;306
4746;2;1;2;401;287;10;499
4747;2;1;2;394;283; 9; 18
4748;2;1;1;400;175; 6;309
4749;2;3;4;406;268; 9;428
4750;2;3;2;396;264;62; 29
4751;2;3;5;394;228;66;346
4752;2;1;2;392;282; 8;478
4753;2;1;2;411;278;68;395
4754;2;1;5;405;223; 6;327
4755;2;2;3;402;223; 5;484
4756;2;1;3;407;222;63;520
4757;2;3;2;413;296; 7; 38
4758;2;2;5;395;234; 5;427
4759;2;2;5;402;232;62;490
4760;2;2;5;401;227;65;480
4761;2;3;1;392;203; 8;375
4762;2;1;3;411;218;56;538
4763;2;3;2;390;284;59;377
4764;2;2;1;401;214;68;410
4765;2;3;1;404;191;52;512
4766;2;3;2;402;285; 9;455
4767;2;1;4;399;252; 5;543
4768;2;1;2;391;278;74;363
4769;2;1;2;399;291;64;480
4770;2;3;2;403;280;10;360
4771;2;1;3;404;212;64;508
4772;2;3;1;398;203;62;350
4773;2;3;1;401;197;68; 29
4774;2;3;2;396;299;62;404
4775;2;1;4;394;250; 8;471
4776;2;1;1;393;178;63;471
4777;2;3;4;412;285; 5;352
4778;2;1;5;408;224;68;412
4779;2;1;2;403;290; 2;537
4780;2;1;2;390;302; 8;397
4781;2;1;3;397;195;71;338
4782;2;3;5;401;219;72;303
4783;2;2;1;403;234; 8;408
4784;2;2;4;392;260; 4;508
4785;2;2;2;409;329; 3; 42
4786;2;1;5;405;198;73;334
4787;2;1;3;404;210;63;377
4788;2;1;5;393;196;74;529
4789;2;1;1;407;192; 3;537
4790;2;2;3;411;232;56;347
4791;2;1;1;391;196;59;379
4792;2;3;5;407;232;69;534
4793;2;2;1;413;229;69;531
4794;2;3;1;404;184;56;373
4795;2;3;2;395;281;54;346
4796;2;1;1;395;202;62;403
4797;2;3;2;402;302; 3;356
4798;2;1;5;409;229;10;449
4799;2;1;4;408;254;74;542
4800;2;3;4;404;237;52;357
4801;2;3;3;396;198;69;442
4802;2;3;3;400;219; 7; 47
4803;2;1;4;408;282; 1;529
4804;2;1;2;403;269;62; 12
4805;2;1;5;397;201;70;394
4806;2;2;2;393;314;71;353
4807;2;2;5;402;241;56;412
4808;2;3;1;403;215;61;380
4809;2;1;2;417;285; 4;333
4810;2;1;2;404;277; 5; 20
4811;2;1;2;391;280;74;441
4812;2;2;2;399;303;71;352
4813;2;3;3;399;219;73;486
4814;2;2;2;399;311;66;475
4815;2;1;3;399;219;54; 41
4816;2;3;2;408;302;61;366
4817;2;3;1;398;225; 8; 50
4818;2;3;2;399;288;54;412
4819;2;2;1;407;225;63;436
4820;2;3;5;404;233;10;456
4821;2;3;3;403;207;61;529
4822;2;3;5;408;236;60;529
4823;2;2;3;403;242;66; 46
4824;2;1;4;404;263;63; 29
4825;2;1;3;394;187;52;301
4826;2;1;4;404;253;53;542
4827;2;2;4;403;276;57; 32
4828;2;2;3;397;222;55;463
4829;2;1;4;398;255;55;437
4830;2;3;4;406;255; 4;308
4831;2;3;5;397;232;61;350
4832;2;2;4;405;296;66; 14
4833;2;2;3;401;235; 2;405
4834;2;1;2;396;281;68;396
4835;2;3;2;402;288;61;360
4836;2;2;3;407;228;63;516
4837;2;2;5;398;256;71;368
4838;2;3;5;400;222;62;332
4839;2;3;3;401;204;56;311
4840;2;1;2;400;272; 9;490
4841;2;1;4;407;251;54;468
4842;2;3;2;403;299;65;354
4843;2;3;4;397;253; 6;447
4844;2;1;4;400;273;66;496
4845;2;2;4;404;287;10;352
4846;2;2;5;407;250; 7; 41
4847;2;2;2;399;309;75;312
4848;2;2;5;397;232; 5; 35
4849;2;1;2;398;278;53;491
4850;2;1;2;399;287;55;319
4851;2;1;2;393;273;71;512
4852;2;1;4;398;266;70;500
4853;2;3;5;400;227;60;457
4854;2;3;5;401;234;60; 46
4855;2;2;4;401;280;51;309
4856;2;3;2;399;298;69;529
4857;2;2;5;407;235;65;301
4858;2;1;3;395;200;72;323
4859;2;1;4;401;263;66;501
4860;2;2;1;399;224;59;512
4861;2;1;1;401;208;70;432
4862;2;1;2;392;263;65;372
4863;2;3;4;402;256; 4;530
4864;2;2;2;401;320;67;423
4865;2;3;5;402;216; 4;391
4866;2;3;4;398;263;59;332
4867;2;1;4;409;249; 4; 30
4868;2;3;1;397;194;75;316
4869;2;2;5;389;221;70;461
4870;2;1;2;398;285;65; 46
4871;2;3;4;380;250;72;472
4872;2;2;2;403;312; 1;470
4873;2;2;1;396;222;52;406
4874;2;3;2;403;284;56;359
4875;2;3;2;396;286;55;535
4876;2;3;1;402;208; 7;524
4877;2;2;3;400;217;52; 35
4878;2;3;5;394;213; 2; 34
4879;2;1;4;406;233; 2; 20
4880;2;2;2;401;306;69;471
4881;2;2;3;405;229;75;507
4882;2;3;3;395;185;71;393
4883;2;3;4;398;258;68;351
4884;2;2;2;400;314;75;390
4885;2;2;3;408;241;66;351
4886;2;1;2;398;290; 3; 34
4887;2;3;2;400;286; 5;422
4888;2;1;5;417;214; 9;473
4889;2;1;2;397;285;54;399
4890;2;3;1;391;214;57;520
4891;2;2;2;396;312;68;305
4892;2;3;5;398;232;60;518
4893;2;1;5;397;211;68; 38
4894;2;1;4;405;262;67;447
4895;2;1;1;404;208;69;461
4896;2;1;5;400;218;74;316
4897;2;2;4;400;249;66;404
4898;2;3;2;389;289;75;313
4899;2;2;3;403;218; 3;513
4900;2;1;4;396;251;66;464
4901;2;3;1;404;200;69;479
4902;2;3;5;399;219;72;331
4903;2;1;3;394;220;61;306
4904;2;3;2;402;282;53; 25
4905;2;1;4;401;260; 9;539
4906;2;2;5;398;234; 3;324
4907;2;1;5;396;195;55;547
4908;2;1;5;402;207;73;458
4909;2;2;1;401;192;74;376
4910;2;3;5;400;225; 8;500
4911;2;1;4;408;263;63;386
4912;2;3;3;404;219; 1;549
4913;2;2;2;399;303;70;517
4914;2;3;3;398;209;52;367
4915;2;1;2;405;306;58;504
4916;2;2;5;399;240; 9;415
4917;2;3;2;396;282;67;548
4918;2;2;1;395;222; 2;389
4919;2;2;3;401;232; 5;394
4920;2;3;1;402;210;58;430
4921;2;1;1;399;198;67; 31
4922;2;2;1;401;209; 2;341
4923;2;3;3;400;186;59;394
4924;2;3;4;394;253;67;340
4925;2;1;1;404;215;60;360
4926;2;3;2;394;277;59;530
4927;2;1;5;395;201;10;342
4928;2;1;4;391;237; 2;302
4929;2;3;2;397;293; 9;508
4930;2;3;2;399;301; 8;467
4931;2;3;5;408;231;57;529
4932;2;2;2;396;302;70;376
4933;2;1;5;391;206;51;460
4934;2;2;1;402;206;59;443
4935;2;2;4;391;264;61; 23
4936;2;3;2;393;287;59;336
4937;2;2;1;397;210;72;309
4938;2;1;1;414;205;57;397
4939;2;2;5;404;256;63;328
4940;2;2;5;400;253;61;365
4941;2;1;2;400;292;57;411
4942;2;2;2;396;297; 4;399
4943;2;2;4;395;280;72;348
4944;2;2;2;411;313;51;361
4945;2;1;5;398;211;58;490
4946;2;2;5;398;223;53; 35
4947;2;1;3;409;207; 7; 40
4948;2;1;3;393;201;74; 46
4949;2;2;3;395;212;66;302
4950;2;1;3;401;219; 1;473
4951;2;1;5;396;222;58;350
4952;2;2;3;399;224;58;358
4953;2;3;2;400;280; 9;322
4954;2;1;5;400;216;10;360
4955;2;1;5;398;214;65;371
4956;2;2;1;401;227;75; 31
4957;2;1;4;409;260; 7;446
4958;2;3;2;400;292; 6;484
4959;2;3;4;406;255; 4;453
4960;2;3;3;400;214;10; 20
4961;2;3;1;396;194;65;531
4962;2;2;5;400;232; 1;354
4963;2;3;2;401;278; 5;328
4964;2;3;2;404;309;64;462
4965;2;1;2;396;275;56; 32
4966;2;2;3;397;205;53;473
4967;2;3;1;406;191;54;359
4968;2;2;2;402;297; 4;440
4969;2;1;4;390;241;66;418
4970;2;2;2;402;310;68;437
4971;2;1;4;399;261; 3;428
4972;2;1;3;407;230; 9;367
4973;2;1;2;399;283;56;360
4974;2;2;3;398;227;71;315
4975;2;1;3;406;217;71;474
4976;2;1;3;401;206; 9;320
4977;2;2;3;396;203;56;489
4978;2;1;3;396;212;61;408
4979;2;2;3;401;204;60; 48
4980;2;2;3;403;256;61;350
4981;2;2;4;404;275;59;396
4982;2;3;2;401;268;57;451
4983;2;2;2;398;302; 4;538
4984;2;1;4;393;251; 2;304
4985;2;1;3;404;216;61;380
4986;2;2;4;391;248;68;490
4987;2;1;3;402;213;69;410
4988;2;1;5;400;219; 3;525
4989;2;2;2;401;309;63;472
4990;2;2;4;396;271; 6;319
4991;2;2;2;404;304;63;334
4992;2;2;4;395;263;51;495
4993;2;1;4;402;240;59;461
4994;2;2;2;397;295;53;395
4995;2;2;3;400;234;51;522
4996;2;2;4;395;284;63;496
4997;2;3;4;401;240;70; 18
4998;2;2;2;404;313; 2;533
4999;2;3;1;401;190; 6;349
5000;2;3;5;408;224;60;434
5001;2;2;1;405;213;67;353
5002;2;2;4;397;284;66;503
5003;2;2;1;396;210;56;472
5004;2;3;1;394;203; 3;447
5005;2;2;2;398;297; 5;529
5006;2;1;3;403;216;10;433
5007;2;2;3;399;232; 9;419
5008;2;2;1;405;211;53;526
5009;2;3;4;401;264;10;325
5010;2;2;3;404;217;52; 18
5011;2;1;3;399;191;66;335
